Time,ElbowFlexion,ElbowSupination,ShoulderFlexion,ShoulderAbduction,ShoulderRotation,User,Label
2.075,-23.293208134522644,0.5557351719852998,-5.533373606944391,-0.13385454753231887,-3.0562897393864366,1,HAMMER_CURLS
2.1,-21.976242948130224,0.3361932771599167,-5.1409041152499455,-0.27060525052623424,-2.2200201908828765,1,HAMMER_CURLS
2.125,-20.365450573389996,0.18704663239344022,-4.68545103258476,-0.43926919654933877,-1.4419170835377768,1,HAMMER_CURLS
2.15,-18.495489608619536,0.04685096516895586,-4.237679960630013,-0.6086685259133403,-0.7248975879015773,1,HAMMER_CURLS
2.175,-16.37076715920842,-0.10650860401698728,-3.875558526088424,-0.7334896659328011,-0.06493245820193613,1,HAMMER_CURLS
2.2,-14.031225956144224,-0.2849684020471866,-3.521470553717821,-0.8059941574188217,0.5468239230843764,1,HAMMER_CURLS
2.225,-11.612518398476432,-0.5364307044654286,-3.0101392887594205,-0.8628901888009932,1.1863328410603484,1,HAMMER_CURLS
2.25,-9.265542612774924,-0.9308661154941077,-2.282835925578919,-0.9441223270463124,1.9877537920360708,1,HAMMER_CURLS
2.275,-7.051135973718165,-1.458316542379583,-1.4672367665383546,-1.0725396806060261,2.9788467169911104,1,HAMMER_CURLS
2.3,-4.962758066325732,-1.9723118342648287,-0.69756462657662,-1.193401285943101,3.9969844734257785,1,HAMMER_CURLS
2.325,-3.0150638566229238,-2.352421000473635,0.01052927550029331,-1.2067510581545693,4.85039851091942,1,HAMMER_CURLS
2.35,-1.2017658351149094,-2.5122934569467232,0.6278508449662865,-1.0628252996048264,5.411542043004488,1,HAMMER_CURLS
2.375,0.4167091740270201,-2.415839453156907,1.140946897055796,-0.8304353597703308,5.650824206124523,1,HAMMER_CURLS
2.4,1.714492902454928,-2.167275285668995,1.5035188725395239,-0.6341109358385757,5.6877983963867935,1,HAMMER_CURLS
2.425,2.6065159045424595,-1.948349533757312,1.6109042561368394,-0.523675998083394,5.664089730953733,1,HAMMER_CURLS
2.45,3.04398898223737,-1.859583459059956,1.3859728575067414,-0.4696354291771932,5.5817569703789465,1,HAMMER_CURLS
2.475,3.024675659051635,-1.830695419468459,0.7708478765889071,-0.42575954921988435,5.332645250827716,1,HAMMER_CURLS
2.5,2.621313262020722,-1.691331552884938,-0.20712625017507738,-0.35045255187808644,4.709718113821085,1,BICEPS_CURLS
2.525,1.9467127809399107,-1.3349016886532086,-1.3794215095743732,-0.21503992783632375,3.535494653261919,1,BICEPS_CURLS
2.55,1.0831670991992186,-0.7836919508480542,-2.5891459967859034,-0.027879129262872362,1.831721746201066,1,BICEPS_CURLS
2.575,0.061686095768240454,-0.14382285154741248,-3.8102073725939647,0.16700010580077146,-0.17337217377912073,1,BICEPS_CURLS
2.6,-1.0925130041706446,0.4867715833202056,-5.038418489090716,0.3393548151901534,-2.19403372765829,1,BICEPS_CURLS
2.625,-2.36925260650996,1.0815794514902128,-6.251180462674443,0.4612831677659613,-3.97312167369429,1,BICEPS_CURLS
2.65,-3.7900169410889815,1.6107096741477833,-7.4824812213011835,0.5130938086300906,-5.2987279504353575,1,BICEPS_CURLS
2.675,-5.391699987356612,2.099045033468715,-8.755416457731176,0.5237709362991039,-6.114699355082644,1,BICEPS_CURLS
2.7,-7.199550352261929,2.5689627138295794,-10.002355033367692,0.5293067878555241,-6.502223152460395,1,BICEPS_CURLS
2.725,-9.160425672142098,2.994514489825828,-11.115257622256836,0.5338423569871628,-6.665693710785586,1,BICEPS_CURLS
2.75,-11.168604508870645,3.3365271273364305,-12.03722262121734,0.5105733932926988,-6.813369351223943,1,BICEPS_CURLS
2.775,-13.127022013723296,3.563687093152851,-12.75843486424038,0.45303652207364997,-7.050133108330807,1,BICEPS_CURLS
2.8,-14.952361461406023,3.649440820107213,-13.296136314886576,0.38587998955802594,-7.357005922044762,1,BICEPS_CURLS
2.825,-16.599792555131447,3.65256458856581,-13.699390074309427,0.35312932993333035,-7.692425439953411,1,BICEPS_CURLS
2.85,-18.09666109054218,3.6834705124245044,-13.989456575030133,0.3557085805000136,-8.0338972068835,1,BICEPS_CURLS
2.875,-19.492284794237463,3.7549323299946535,-14.088593851469536,0.35951385077197257,-8.301970701479503,1,BICEPS_CURLS
2.9,-20.771577203664794,3.74454005116244,-13.910380040376522,0.33746540276618475,-8.338948202398239,1,BICEPS_CURLS
2.925,-21.85559431273851,3.479140178027837,-13.466195592975657,0.22146077240149767,-8.0003168533441,1,BICEPS_CURLS
2.95,-22.640029465167924,2.888915019699069,-12.841866221652014,-0.0074728686217272345,-7.210537800339647,1,BICEPS_CURLS
2.975,-23.047632903435897,2.0523177457916417,-12.058002061494776,-0.33376549680436796,-5.946299319450323,1,BICEPS_CURLS
3.0,-22.949636734768212,1.0157531705470018,-11.138887434626755,-0.8382464855759154,-4.168531236047271,1,BICEPS_CURLS
3.025,-22.210110191607086,-0.18053993245991706,-10.169098426284206,-1.6170422028565647,-1.9110913002816836,1,BICEPS_CURLS
3.05,-20.876639209869452,-1.3589169077213215,-9.111551947470867,-2.55224993322296,0.5810421839597883,1,BICEPS_CURLS
3.075,-19.16449090220685,-2.0985964243756303,-7.932953306863567,-3.3076542027449247,2.781234285901332,1,BICEPS_CURLS
3.1,-17.299872024605058,-2.1061925442536333,-6.685961835742733,-3.61777226918536,4.202984153058689,1,BICEPS_CURLS
3.125,-15.478807664003984,-1.5215572519133522,-5.429218184361492,-3.501674639535976,4.713896429815303,1,BICEPS_CURLS
3.15,-13.904809123304055,-0.7896578232667429,-4.27250582602706,-3.2123534335767427,4.546839182131393,1,BICEPS_CURLS
3.175,-12.618056138764139,-0.30015758158468364,-3.5228921519158867,-2.99416431113321,4.07138978607675,1,BICEPS_CURLS
3.2,-11.418658215546747,-0.19424714182779254,-3.432507019714566,-2.90898880633043,3.6387195582713954,1,BICEPS_CURLS
3.225,-10.156487547139735,-0.3717291230178575,-3.8367095495861046,-2.888449695795422,3.4589989830436667,1,BICEPS_CURLS
3.25,-8.913722556721694,-0.54516549379567,-4.3285935483861415,-2.8519956064513488,3.529779021324479,1,BICEPS_CURLS
3.275,-7.897855227207807,-0.35289386012161506,-4.66622241873448,-2.7526697888039395,3.754367932254587,1,BICEPS_CURLS
3.3,-7.2823905199498045,0.3963103875597102,-4.744588127703061,-2.5574663074763646,3.9860240092253663,1,BICEPS_CURLS
3.325,-7.110721636116136,1.5537177493896976,-4.566915376553156,-2.2480097993771966,4.115602558086433,1,BICEPS_CURLS
3.35,-7.3189680576256055,2.7245084005836944,-4.214027981173411,-1.8609901773829218,4.170609729771417,1,BICEPS_CURLS
3.375,-7.767189775210539,3.5427491568144296,-3.8011980983226574,-1.47499665855403,4.235578101392188,1,BICEPS_CURLS
3.4,-8.312540273964375,3.808774424613317,-3.398198649131632,-1.193240117408671,4.411355895958162,1,BICEPS_CURLS
3.425,-8.836681722045828,3.5365282462709695,-3.021547749233025,-1.0910853035171015,4.801599225712791,1,BICEPS_CURLS
3.45,-9.252587435038874,2.9261225307317456,-2.647406149106729,-1.1736822409419325,5.466218946127154,1,BICEPS_CURLS
3.475,-9.512667741302925,2.2808603772465905,-2.2389080006833786,-1.4027213847206719,6.39141267053411,1,BICEPS_CURLS
3.5,-9.614475060784082,1.8752265527410936,-1.7922529001768235,-1.6971182744153936,7.462406776071979,1,BICEPS_CURLS
3.525,-9.589476002548023,1.8132317365742656,-1.329098098501086,-1.9813753095417042,8.505817728784509,1,BICEPS_CURLS
3.55,-9.451581719804937,2.0192902282273377,-0.9101050588431963,-2.2121030551792997,9.328692388886473,1,BICEPS_CURLS
3.575,-9.150611029073419,2.3023429152807537,-0.6537375601958261,-2.390680402464421,9.828610514513317,1,BICEPS_CURLS
3.6,-8.607963343144363,2.4809129937839485,-0.5715752065142435,-2.54538677542621,9.99944093058383,1,BICEPS_CURLS
3.625,-7.838928841048314,2.461897163245763,-0.5496382880732997,-2.7471125092704765,9.96517808836379,1,BICEPS_CURLS
3.65,-6.9321922399241735,2.2771419858238904,-0.5514404087521159,-3.017041540441145,9.951447340992184,1,BICEPS_CURLS
3.675,-5.962608792803269,2.093475131366273,-0.627108353663963,-3.232158071861242,10.026534758229847,1,BICEPS_CURLS
3.7,-5.005622733757422,2.1014504967461383,-0.7654904082295619,-3.242901253985122,10.04382170555202,1,BICEPS_CURLS
3.725,-4.130493350307101,2.398120471822777,-0.9411477512953407,-3.040184963883622,9.829865460808199,1,BICEPS_CURLS
3.75,-3.3731076402321527,2.9322870703031585,-1.155501422669849,-2.751745484639038,9.293562978879386,1,BICEPS_CURLS
3.775,-2.7518576561852104,3.4873390927809274,-1.4275266081066478,-2.5144134914113137,8.506671431145188,1,BICEPS_CURLS
3.8,-2.2709513548356033,3.8111545619851026,-1.8351534877468465,-2.358306796906594,7.623570749329552,1,BICEPS_CURLS
3.825,-1.9809014854149452,3.852000920015194,-2.451109589257758,-2.202314039978555,6.700072966446405,1,BICEPS_CURLS
3.85,-1.955606797383276,3.7792750336991014,-3.2976227003407064,-1.9645380694292396,5.651546961695365,1,BICEPS_CURLS
3.875,-2.216362815792069,3.801685672506501,-4.341523962756082,-1.6188975644978596,4.336674756239837,1,BICEPS_CURLS
3.9,-2.731684200671072,3.9695540758213177,-5.495779408324654,-1.1969150157520136,2.704190671069334,1,BICEPS_CURLS
3.925,-3.4324745165041444,4.225929017532819,-6.666291846723292,-0.7656895482713018,0.8318568118751077,1,BICEPS_CURLS
3.95,-4.243078284242181,4.545719434837491,-7.819807130096514,-0.38512622649324124,-1.1329846339491156,1,BICEPS_CURLS
3.975,-5.11315010151147,4.908803204934823,-8.990469814145783,-0.04597393362654916,-2.987265214470688,1,BICEPS_CURLS
4.0,-6.027078600693876,5.27598720129587,-10.2282324546901,0.27591701358486315,-4.480063810935479,1,BICEPS_CURLS
4.025,-7.028173012322336,5.603961048053519,-11.514939806758724,0.5942617527956393,-5.420833875062238,1,BICEPS_CURLS
4.05,-8.217157812570365,5.900358473618481,-12.725281969016297,0.9019638795095675,-5.820810383927443,1,BICEPS_CURLS
4.075,-9.638024635433498,6.157842072894422,-13.744167058442235,1.1547735289978798,-5.832956714718718,1,BICEPS_CURLS
4.1,-11.197406035191646,6.4538178479150785,-14.544034864236334,1.3359102708902237,-5.774961950472314,1,BICEPS_CURLS
4.125,-12.77260286078843,6.74978901261361,-15.116588652678903,1.4575917586445764,-5.829277333183665,1,BICEPS_CURLS
4.15,-14.233453984710787,6.909968069084815,-15.487274374862878,1.537661491433072,-5.982684273777707,1,BICEPS_CURLS
4.175,-15.485764825445871,6.885940832544141,-15.679454879228874,1.5785532391322783,-6.173518421642312,1,BICEPS_CURLS
4.2,-16.50865611409305,6.709406528501605,-15.68433118535116,1.5379484523653606,-6.317595191734938,1,BICEPS_CURLS
4.225,-17.340990569374753,6.432362590543547,-15.464294384171362,1.3666076526691813,-6.347771694864733,1,BICEPS_CURLS
4.25,-18.012005275755936,6.150380932544138,-15.006175853148774,1.0925637307298377,-6.258627499144925,1,BICEPS_CURLS
4.275,-18.496151936883365,5.8211894210691595,-14.316229863018352,0.7378706980783564,-5.934628755338661,1,BICEPS_CURLS
4.3,-18.77519765956511,5.268711728505813,-13.39607141526722,0.26162575511034963,-5.184448130343478,1,BICEPS_CURLS
4.325,-18.839593557227513,4.449191591150554,-12.263888733442203,-0.33485784281938696,-3.92475513830731,1,BICEPS_CURLS
4.35,-18.665695830137462,3.482582022226985,-10.92897723458729,-1.02295481473824,-2.2156937571469464,1,BICEPS_CURLS
4.375,-18.14710000833651,2.3683225915300428,-9.467387477715281,-1.8377480988322306,-0.09210440249777892,1,BICEPS_CURLS
4.4,-17.14095599893233,1.160109244075639,-8.071711312468732,-2.7831570664481715,2.2430274842928326,1,BICEPS_CURLS
4.425,-15.663396821509123,0.10356667398688797,-6.840755988928043,-3.680873447050127,4.403199475974233,1,BICEPS_CURLS
4.45,-13.98142352389382,-0.5042890180710631,-5.689089278950597,-4.278013174524313,6.012816801049569,1,BICEPS_CURLS
4.475,-12.385782276442098,-0.5235657456031029,-4.515617001027541,-4.447204640775278,6.856967940826289,1,BICEPS_CURLS
4.5,-11.050020282891426,-0.1153442832309517,-3.297950561659319,-4.263488242748465,6.957286170261072,1,BICEPS_CURLS
4.525,-10.016148453212404,0.3698625234941466,-2.173429537189901,-3.933920220433691,6.582179499454408,1,BICEPS_CURLS
4.55,-9.207213466049293,0.6409544105074544,-1.4641789945408867,-3.630652576203477,6.111956211203762,1,BICEPS_CURLS
4.575,-8.501002888350195,0.647055777300966,-1.3945220494247481,-3.390916390884269,5.829124805324413,1,BICEPS_CURLS
4.6,-7.86152302127388,0.5614250997943067,-1.8167280646384953,-3.167651060384116,5.819567742734332,1,BICEPS_CURLS
4.625,-7.372160348226547,0.6686606994597,-2.4063753297672763,-2.922168533114932,6.007502064426032,1,BICEPS_CURLS
4.65,-7.16184458607132,1.2124522133343922,-2.924420666861569,-2.633160397606216,6.255539916615767,1,BICEPS_CURLS
4.675,-7.300214215309139,2.219884289926242,-3.251130349567805,-2.287852551180566,6.457656050145391,1,BICEPS_CURLS
4.7,-7.747026337105002,3.474319633386915,-3.355861270178853,-1.9224098994355332,6.539711777608629,1,BICEPS_CURLS
4.725,-8.401013631543753,4.630977811355424,-3.2578194959378313,-1.588059721633503,6.510632886829025,1,BICEPS_CURLS
4.75,-9.142537685302475,5.369440599092983,-3.0329909347729287,-1.3120923384672722,6.477787017419946,1,BICEPS_CURLS
4.775,-9.8406996699759,5.556601141395368,-2.795032988384949,-1.1285509680591577,6.564495641102487,1,BICEPS_CURLS
4.8,-10.420437992250898,5.292250512180117,-2.58143398484886,-1.069245408306357,6.820374671742926,1,BICEPS_CURLS
4.825,-10.838339461760027,4.785996834494539,-2.3918351680331162,-1.1152666852590893,7.233335660766725,1,BICEPS_CURLS
4.85,-11.074674122710732,4.259229466101758,-2.2108116942668654,-1.2435890787070236,7.759629221050053,1,BICEPS_CURLS
4.875,-11.142473898093836,3.8436442873792243,-1.9769052562834608,-1.455599538192713,8.350913980396445,1,BICEPS_CURLS
4.9,-11.035775244284837,3.545628279480586,-1.6565738645103616,-1.7225654989286685,8.93295858889348,1,BICEPS_CURLS
4.925,-10.740572818834853,3.3010163273558724,-1.2592259543251845,-1.9815223970266063,9.412448798654163,1,BICEPS_CURLS
4.95,-10.24065192520695,3.055298709266101,-0.8601452268406556,-2.1844298675500418,9.72905112235942,1,BICEPS_CURLS
4.975,-9.557487048236402,2.789257115115347,-0.5504200454998444,-2.344752215849927,9.891397565470033,1,BICEPS_CURLS
5.0,-8.767043374306391,2.4961346064559473,-0.34158085479863237,-2.500102481389435,9.960934412851222,2,REVERSE_CURLS
5.025,-7.957049178482979,2.126945137694714,-0.18219026198554147,-2.6899025849510694,10.099856885837058,2,REVERSE_CURLS
5.05,-7.170747054190394,1.610006754421502,-0.059336343382977025,-2.902792524255641,10.462680178938975,2,REVERSE_CURLS
5.075,-6.412679357048974,0.9437809526912173,-0.012598108730881895,-3.081803980830096,11.041742670246036,2,REVERSE_CURLS
5.1,-5.627282935247914,0.30090869826862743,-0.09823976534214912,-3.1647072711952045,11.59191868280561,2,REVERSE_CURLS
5.125,-4.683965492158391,-0.05278624637001919,-0.31335675076553177,-3.1071724460143972,11.721249141328864,2,REVERSE_CURLS
5.15,-3.5235754028702253,0.04721466358152144,-0.6524428459418863,-2.964975366247786,11.178031559758729,2,REVERSE_CURLS
5.175,-2.1640903137649463,0.5173497573218867,-1.14957524363541,-2.7586639891054654,10.003996992570368,2,REVERSE_CURLS
5.2,-0.7603934627412603,1.0993677557104804,-1.8213805606885456,-2.5216489323086853,8.472485654219602,2,REVERSE_CURLS
5.225,0.40672215367627074,1.5629572700422796,-2.6184189949809946,-2.371813240988065,6.851077705566674,2,REVERSE_CURLS
5.25,1.10717526859993,1.7420940359192558,-3.510293454374698,-2.3264494271860308,5.353774692608242,2,REVERSE_CURLS
5.275,1.220534714165053,1.5852934324656935,-4.4972887058238245,-2.303906540404275,4.103316278919965,2,REVERSE_CURLS
5.3,0.7203074972857559,1.2931455177190827,-5.562038835745932,-2.252663173309476,2.996201245712432,2,REVERSE_CURLS
5.325,-0.3344773745179829,1.1992112130111374,-6.651166795900724,-2.126076162144676,1.795981920388906,2,REVERSE_CURLS
5.35,-1.7893979902317556,1.4432004883468115,-7.708643746981462,-1.899094459389956,0.3721453335541973,2,REVERSE_CURLS
5.375,-3.436098569606923,1.9517140927930081,-8.72981873906485,-1.5693667542522773,-1.2335696421790445,2,REVERSE_CURLS
5.4,-5.106327477053003,2.5922942503720177,-9.748434068211106,-1.1587713095795416,-2.8564410463291243,2,REVERSE_CURLS
5.425,-6.723369388706234,3.2279855947508858,-10.784481727275729,-0.7387592703045336,-4.280923030579541,2,REVERSE_CURLS
5.45,-8.278296913724246,3.7731047440061056,-11.831708695613658,-0.38572994730549387,-5.359374012206721,2,REVERSE_CURLS
5.475,-9.837822406599402,4.239979425418508,-12.82307517238128,-0.13255758815480972,-6.101583918054912,2,REVERSE_CURLS
5.5,-11.478095049692254,4.705952361373673,-13.67750605849222,0.029670257766928172,-6.649871667463454,2,REVERSE_CURLS
