Time,ElbowFlexion,ElbowSupination,ShoulderFlexion,ShoulderAbduction,ShoulderRotation,User,Label
0.0,-97.11899361615448,-6.030583273936728,-4.896855426013497,0.33734446620781583,-28.411640344482,1,BICEPS_CURLS
0.1,-106.50229416632772,-3.885688547632142,-7.102953578387643,-2.586915316295941,-26.58201667535099,1,BICEPS_CURLS
0.2,-112.44929568050048,-3.3139777921107316,-9.479616632142665,-5.779621100436707,-24.503659209166116,1,BICEPS_CURLS
0.3,-110.91031708566166,-8.750642763923736,-13.237076960377546,-7.627978704305065,-23.228680940281546,1,BICEPS_CURLS
0.4,-104.15640872226662,-13.891353036333783,-16.42330983059759,-8.282719597763226,-24.059555941219347,1,BICEPS_CURLS
0.5,-98.38919649584045,-18.683742242421058,-15.671250292244403,-8.225786699962793,-25.688927668005693,1,BICEPS_CURLS
0.6,-91.85827504351109,-18.89908742639037,-11.6277473135489,-6.857782380872939,-28.826380101847136,1,BICEPS_CURLS
0.7,-83.79176450282726,-19.870382251824267,-7.845385591087004,-4.978668632863231,-30.588875896889483,1,BICEPS_CURLS
0.8,-74.82648147561984,-20.94841174595942,-4.630886007712134,-3.983899337169132,-32.18248799667276,1,BICEPS_CURLS
0.9,-64.14901005477171,-22.542758646709043,-1.8863466868507608,-3.533511467762701,-32.633977203212666,1,BICEPS_CURLS
1.0,-52.1131317803032,-24.147502306731067,0.10723574005063893,-2.6419574776596426,-32.04399583204912,1,BICEPS_CURLS
1.1,-40.23062124852206,-26.408173470026803,1.7312295453825963,-0.9337001433714478,-30.811035588000816,1,BICEPS_CURLS
1.2,-30.076698484348704,-29.178331451301958,2.205182968610885,0.144071670079324,-29.558679433325214,1,BICEPS_CURLS
1.3,-23.58718868758916,-30.479701055007528,3.382921804588816,0.9291944847175166,-28.095655339909154,1,BICEPS_CURLS
1.4,-16.499649881156188,-31.739898560386237,4.019096795726096,1.1531972349860322,-27.319923560383177,1,BICEPS_CURLS
1.5,-9.079138287974141,-33.06404611229627,4.087863542251934,1.448046141581305,-26.27049835335292,1,BICEPS_CURLS
1.6,-4.652897793161616,-34.74296905020112,5.33396469922907,1.7926405277801027,-24.82928003024311,1,BICEPS_CURLS
1.7,-1.9518280340459888,-34.90251499011283,6.939357569511839,2.0870218385913457,-24.176038426603792,1,BICEPS_CURLS
1.8,0.2350762595386975,-35.28291333223706,8.366142620983759,2.155311148375355,-23.351598196540905,1,BICEPS_CURLS
1.9,2.5029297777137782,-35.287949737677565,8.484818294890701,2.581620823789773,-23.193010353699325,1,BICEPS_CURLS
2.0,3.549540709124233,-35.35525526780597,8.281300571375278,2.9111005878526437,-23.18308007345889,1,BICEPS_CURLS
2.1,3.5622541141585278,-35.12548590717071,7.756198214161085,2.7660038443977206,-23.294832612880022,1,BICEPS_CURLS
2.2,0.5505570798438487,-35.044957463522806,7.056680874712554,2.257914604254495,-24.938029669908257,1,BICEPS_CURLS
2.3,-6.881657958894888,-35.111397301597016,4.4635078492007185,2.295074830065556,-28.06770914592583,1,BICEPS_CURLS
2.4,-17.302729026211846,-34.606421346058156,2.089495915620329,2.545221627984729,-30.54061489734633,1,BICEPS_CURLS
2.5,-28.715856495632398,-32.8512924156925,1.0100704931399056,2.2954419404897806,-31.43565701488509,1,BICEPS_CURLS
2.6,-41.41938996464878,-29.94286696481226,0.7642246333395751,1.0812552839066014,-32.16892352924685,1,BICEPS_CURLS
2.7,-54.909766077957016,-25.68495341410364,0.24431059329803428,-0.3037320598215994,-32.995400047918636,1,BICEPS_CURLS
2.8,-67.27750219707694,-21.6056333382613,-1.650613352903319,-1.2465773969276228,-33.447839274376086,1,BICEPS_CURLS
2.9,-77.01373181737598,-19.167037223164183,-4.123841018237011,-2.706477520259365,-32.34532503740156,1,BICEPS_CURLS
3.0,-84.73955272278573,-19.844143274237773,-5.766152483661369,-5.324914943805587,-30.81702547560737,1,BICEPS_CURLS
3.1,-92.18322575440907,-21.259624248443117,-8.132953131196443,-7.910459218447042,-28.928364530618282,1,BICEPS_CURLS
3.2,-95.16540554766969,-21.454654124481948,-12.032552092779898,-10.20716638193716,-28.571204456081777,1,BICEPS_CURLS
3.3,-93.76255045748145,-22.6588321235187,-15.023379642798218,-11.781212685049482,-29.196888269002276,1,BICEPS_CURLS
3.4,-92.3697235976,-23.087704886766208,-14.647043386163151,-11.744393649503614,-29.851491977609648,1,BICEPS_CURLS
3.5,-91.84531154119105,-20.608288097900026,-10.306289730156383,-9.708995629334659,-30.10311070934116,1,BICEPS_CURLS
3.6,-86.16375209252804,-17.006647684134496,-5.416074065046759,-6.173137391643522,-31.032080432216617,1,BICEPS_CURLS
3.7,-76.19696587497849,-17.146426164131455,-1.067123507005033,-4.333029029964874,-31.777649507127734,1,BICEPS_CURLS
3.8,-65.0481783119127,-19.003089666931647,1.672504402201452,-3.2209386430493003,-31.511224488523126,1,BICEPS_CURLS
3.9,-53.27982045981816,-21.665766764638693,4.0639308993908205,-1.420772765459903,-30.874926603127197,1,BICEPS_CURLS
4.0,-41.37636603433529,-25.093982400709596,5.703699228636801,0.6859769984284071,-29.13518881605406,1,BICEPS_CURLS
4.1,-28.601111152525917,-29.25187954050666,5.933762087743343,1.1720227307019058,-26.965358217617435,1,BICEPS_CURLS
4.2,-18.06514385178468,-31.3749252438479,6.260299161188439,0.9071500456686242,-25.647320127930072,1,BICEPS_CURLS
4.3,-10.387592688503897,-31.88316029470424,6.8288157987798535,0.9823646222356648,-24.71717570504047,1,BICEPS_CURLS
4.4,-4.98689776220161,-32.27203593735716,8.18225664891522,1.2911360553201001,-24.68584494382044,1,BICEPS_CURLS
4.5,-1.0988469321458858,-32.27047795817709,9.398382383706151,1.1825720214957343,-24.274738934949863,1,BICEPS_CURLS
4.6,1.4519763279521736,-32.280773316186405,10.105933377170755,0.9789999669088597,-24.04529824984065,1,BICEPS_CURLS
4.7,3.2139046670462004,-32.31645143790492,10.540858339311399,1.0506744862947268,-23.84529218476557,1,BICEPS_CURLS
4.8,4.302087571454593,-32.05627022931358,10.554265849715454,1.217537032097689,-23.33178416072003,1,BICEPS_CURLS
4.9,3.229636545907782,-32.00799355686861,9.44180148202762,1.0618629954047043,-23.712435233068316,1,BICEPS_CURLS
5.0,-0.932760442647456,-31.903818063397132,7.287686302769932,0.9249875707806676,-24.708611680772076,1,BICEPS_CURLS
5.1,-8.42239464797225,-31.455191414110757,4.982568246741166,1.0360673694616247,-26.816123897821285,1,BICEPS_CURLS
5.2,-18.621860052497674,-30.4766247383903,3.9291365916417043,0.8250719602787507,-28.68629119285967,1,BICEPS_CURLS
5.3,-30.537506972643463,-29.733605469274025,3.26713664613534,0.3687984769327989,-30.06102385860606,1,BICEPS_CURLS
5.4,-42.98018291562751,-27.539680672959175,2.652653320952089,-0.9562273632656655,-30.982261981084186,1,BICEPS_CURLS
5.5,-55.789218878560455,-24.00880951611245,0.12166250457374794,-1.8909917359887762,-32.24444020996535,1,BICEPS_CURLS
5.6,-66.5851110641185,-21.718154906519704,-2.7586100736291823,-2.390900490990725,-32.25765202419893,1,BICEPS_CURLS
5.7,-75.02775783178033,-21.751955058417114,-5.466136997395363,-4.448956313824346,-31.81536549718423,1,BICEPS_CURLS
5.8,-83.10517154989347,-24.152772662019316,-7.489562016820938,-7.692384638753077,-30.80156103507844,1,BICEPS_CURLS
5.9,-89.51712555622993,-26.428429382884296,-11.039332132494815,-11.083130229826248,-29.63864842621372,1,BICEPS_CURLS
6.0,-91.58017879108887,-26.82623406077089,-13.92055575417572,-13.363646074444496,-29.56112416387344,1,BICEPS_CURLS
6.1,-89.63990102482398,-26.66834002555941,-14.034705563459475,-13.127576399334856,-29.841365393281965,1,BICEPS_CURLS
6.2,-89.60945272226063,-24.32664711811422,-11.27240621642496,-11.192891250285363,-29.919301796802603,1,BICEPS_CURLS
6.3,-85.23168285454611,-20.971738468505094,-6.749505478505963,-7.645721975181545,-30.2827728069069,1,BICEPS_CURLS
6.4,-76.39289748990016,-19.519308211983212,-3.406577884550285,-5.195893791037316,-30.54733136520835,1,BICEPS_CURLS
6.5,-65.98649521702436,-20.1407503635309,-0.9131537094115428,-4.136771401595236,-30.609568184721304,1,BICEPS_CURLS
6.6,-55.27708292372064,-22.55229249203219,1.273553371104775,-3.0584187892142114,-29.79871234152345,1,BICEPS_CURLS
6.7,-44.49629448785695,-24.659082426519323,3.043415442804362,-1.188030164094931,-28.72216369910643,1,BICEPS_CURLS
6.8,-33.65476871807572,-26.65551653178005,4.233426015299061,0.6475974801555157,-27.872733577747216,1,BICEPS_CURLS
6.9,-24.07731748396455,-29.650373030242704,5.03943621301296,1.6124352219008158,-26.760443552378554,1,BICEPS_CURLS
7.0,-16.21936159351773,-31.25079871169862,5.306320683499255,1.543813293745788,-26.126200229851428,1,BICEPS_CURLS
7.1,-10.299395509860945,-31.787489425236256,6.097769231241911,1.2154182477468125,-24.633388114477295,1,BICEPS_CURLS
7.2,-5.902875628410557,-31.755507700710638,7.711228968132631,1.0622570164483147,-23.683092245558534,1,BICEPS_CURLS
7.3,-2.4633426699671914,-31.55874571513162,9.349599076970243,1.0764446937118777,-24.112799689938818,1,BICEPS_CURLS
7.4,0.3376994761468184,-31.716213330884802,9.987548059228569,1.1245227631669958,-24.205154475780464,1,BICEPS_CURLS
7.5,2.964706824339415,-31.96502568487373,10.555901186844418,1.2118032204795401,-23.736552194941204,1,BICEPS_CURLS
7.6,3.410967049683874,-31.97434220186215,10.510943705011757,1.2910074198972452,-23.784460219193235,1,BICEPS_CURLS
7.7,-0.02824995271071756,-32.231093192284476,8.823122969270067,1.2732119993266244,-25.493724847176935,1,BICEPS_CURLS
7.8,-5.818101779854502,-33.05114428158403,6.210439716840209,1.6095664598799995,-27.122218998687952,1,BICEPS_CURLS
7.9,-15.085254091318982,-33.51870031895596,4.035960013566317,1.7335188181038073,-28.388742700769658,1,BICEPS_CURLS
8.0,-25.968054680739236,-32.41461756043001,3.9484780327895224,1.5558927152628632,-29.82555057615901,1,BICEPS_CURLS
8.1,-37.54551856363841,-30.834924283391437,3.4997508378843674,0.38851578553814997,-30.781578094546063,1,BICEPS_CURLS
8.2,-49.635140314999326,-28.71412280652245,1.4261135143093169,-1.1654796364244902,-31.541274054492458,1,BICEPS_CURLS
8.3,-60.73234017802771,-25.68870758112316,-1.3281373464158812,-1.4569317369600407,-31.77867573810086,1,BICEPS_CURLS
8.4,-70.46068439363492,-23.311046031102503,-4.181651710400491,-1.4342190878761196,-31.97312309867179,1,BICEPS_CURLS
8.5,-78.66045877753437,-23.223024612265384,-6.684058726835406,-2.768013768037838,-30.61247227940757,1,BICEPS_CURLS
8.6,-86.46912441348877,-25.249469803078952,-8.812854966684991,-5.733877138142756,-28.510544883593532,1,BICEPS_CURLS
8.7,-93.47852850603844,-25.990668586356698,-10.498277417474402,-7.7279542867158675,-26.938461198625358,1,BICEPS_CURLS
8.8,-95.1849758704914,-27.248115670198445,-11.977127630529143,-9.253071781629522,-27.04374920314814,1,BICEPS_CURLS
8.9,-93.51827797849745,-28.239140333783855,-13.083580773067528,-10.01516831500079,-27.227811272369074,1,BICEPS_CURLS
9.0,-92.30893509026873,-27.375900014183593,-12.67793496497123,-9.737215602499752,-27.51682493878579,1,BICEPS_CURLS
9.1,-89.42220772497883,-24.154260937351165,-9.757213212312426,-7.690516897205814,-27.926693286984435,1,BICEPS_CURLS
9.2,-82.35234385547577,-21.060975320012542,-6.117909851336898,-5.055759263401004,-28.98745376088527,1,BICEPS_CURLS
9.3,-72.22562151913036,-20.993097153164857,-3.4318399040160013,-3.904704342413257,-29.559098027800957,1,BICEPS_CURLS
9.4,-60.16686008678651,-24.016507005312572,-0.260026921458756,-3.316543020441897,-28.951381203817387,1,BICEPS_CURLS
9.5,-47.79361639465817,-26.704168572765127,2.361281232408917,-2.157323661293175,-28.365557715344817,1,BICEPS_CURLS
9.6,-37.18345425657216,-28.44102923183278,3.7511027532718537,-0.8084979928805014,-27.754211813487515,1,BICEPS_CURLS
9.7,-26.523921193662538,-30.945244736039157,4.112979235446994,-0.16659040502325864,-27.24220029704467,1,BICEPS_CURLS
9.8,-16.04205345081185,-32.66344076661363,5.102533918334066,0.22691012431574878,-26.473541683674426,1,BICEPS_CURLS
9.9,-8.36739561506591,-33.43125635637609,6.387709663122988,0.7678555489941334,-25.650506905950273,1,BICEPS_CURLS
10.0,-3.4729740427936937,-33.941563779021216,7.639891625983319,0.9217870243293982,-25.308280093441745,1,BICEPS_CURLS
10.1,0.11749968922637732,-33.765046807377,8.924778754908532,0.8601915465798018,-25.10519465275776,1,BICEPS_CURLS
10.2,2.2688196876635085,-33.57708285353441,10.302449123669238,0.9110482472023529,-24.83554616720509,1,BICEPS_CURLS
10.3,3.071171778885805,-33.54059309912638,10.746450258784966,1.1899106036091731,-24.762225917814956,1,BICEPS_CURLS
10.4,1.9553377725215244,-33.56733571822575,10.316301738255468,1.3696661133096446,-24.962680818877992,1,BICEPS_CURLS
10.5,-1.516314050156127,-33.365985333893704,8.694494287440403,1.4726449302807614,-25.554613946227207,1,BICEPS_CURLS
10.6,-8.129653811095048,-32.19404468258069,6.620595277478657,1.7428464683526934,-27.238527674669893,1,BICEPS_CURLS
10.7,-18.70273143391078,-30.125291993224483,5.080450152130976,2.247635277119343,-29.670078953318082,1,BICEPS_CURLS
10.8,-30.590673732153707,-28.575336716960265,3.918017727403275,2.4184564294587494,-30.366390897574355,1,BICEPS_CURLS
10.9,-41.68210141369603,-26.70085270963091,2.418799974986331,0.8418321168146962,-30.289637333073433,1,BICEPS_CURLS
11.0,-52.874981508441984,-24.74932649497438,0.4115116006433675,-1.0674240231766778,-30.31525002153562,1,BICEPS_CURLS
11.1,-63.24311440789458,-21.876888417394095,-2.396286533726731,-1.5778323634912435,-30.806873271176006,1,BICEPS_CURLS
11.2,-71.56881878240917,-20.89191851687788,-5.750018765340593,-2.8700099338337868,-30.413894103590373,1,BICEPS_CURLS
11.3,-79.67137649048583,-23.03029231735513,-9.22391718708485,-6.236789208342493,-29.502130317863333,1,BICEPS_CURLS
11.4,-86.31105722961809,-25.571527573675937,-13.216640426247091,-10.038905044071571,-28.0269050150594,1,BICEPS_CURLS
11.5,-89.34733435916647,-26.571869625299446,-16.034476360261074,-12.415768107807967,-27.458388884294852,1,BICEPS_CURLS
11.6,-88.61937154147104,-26.973078493937805,-16.80558903979261,-12.578386188113951,-27.62789086182679,1,BICEPS_CURLS
11.7,-88.40468269799689,-26.557421380510704,-15.718771807290329,-11.548868974830134,-27.741559159105673,1,BICEPS_CURLS
11.8,-87.22629654155443,-24.42896934016827,-13.004581301116573,-9.06293022606207,-27.420469550402565,1,BICEPS_CURLS
11.9,-81.15201029195919,-22.164033927544626,-9.615667971920066,-6.307743537614138,-27.785359701807092,1,BICEPS_CURLS
12.0,-71.5451172372377,-20.591589042159406,-6.661878080311,-4.059572610645278,-28.19186313794199,1,BICEPS_CURLS
12.1,-62.51309308735137,-19.863534111369596,-3.125611235024762,-1.9008695315940405,-27.419985820333782,1,BICEPS_CURLS
12.2,-53.8962439390643,-21.088261280351073,0.3285248905249792,0.0544053946774131,-26.133256192188206,1,BICEPS_CURLS
12.3,-43.78284928792662,-23.627740444524562,2.802556805079361,1.407197272224156,-25.030481596703545,1,BICEPS_CURLS
12.4,-33.61989344592053,-26.441587677198015,4.651573740555859,2.2228692687300926,-24.555260824735843,1,BICEPS_CURLS
12.5,-25.165008102154058,-28.1190723472226,5.542951665474674,2.769405261316578,-23.94110983626327,1,BICEPS_CURLS
12.6,-18.25319743965584,-29.282078966309594,6.780955906026637,2.879882087454533,-23.223585598487816,1,BICEPS_CURLS
12.7,-12.586175767834485,-30.243482589729407,8.142024944280143,2.716774119366585,-22.71644313291982,1,BICEPS_CURLS
12.8,-8.145733132819828,-30.966853472500176,9.10066759212286,2.3630667400560856,-22.73978264117935,1,BICEPS_CURLS
12.9,-4.729416988387787,-31.26539291294095,9.921428562155572,1.8975885597304494,-22.604415401714974,1,BICEPS_CURLS
13.0,-2.224539741020909,-31.030827672384657,10.713072922323244,1.9934818935849032,-22.37247271777304,1,BICEPS_CURLS
13.1,-0.2974103877024207,-30.845983326580757,11.019049414182756,2.0302136221346725,-22.051903895382775,1,BICEPS_CURLS
13.2,-0.4299560604994433,-30.90219194814936,10.685692554795876,2.1586736635069927,-21.79203830608396,1,BICEPS_CURLS
13.3,-3.4477063335416336,-30.699630492568005,9.102620259783789,2.460807377333295,-22.111970670280293,1,BICEPS_CURLS
13.4,-9.367549582263628,-30.367216175793203,7.026236322165196,2.732103675805201,-23.69168470405018,1,BICEPS_CURLS
13.5,-18.182391221507093,-29.6422340815507,5.853339303885746,2.426872847714197,-25.07279871632073,1,BICEPS_CURLS
13.6,-29.003944708346193,-28.54345536465674,4.969869329510326,1.756447528050897,-26.083611918979855,1,BICEPS_CURLS
13.7,-40.462006688836404,-26.780053768926155,3.3913800908747977,0.32772303863997565,-27.35150427471956,1,BICEPS_CURLS
13.8,-52.23843015896696,-24.564976247387335,0.5711502721589613,-0.5411876603407698,-28.011284934480745,1,BICEPS_CURLS
13.9,-62.702977953531104,-22.01982745469946,-3.098793901624474,-0.860743324487324,-27.80170719416948,1,BICEPS_CURLS
14.0,-71.95255169800951,-20.61962890462582,-6.562019483485016,-2.518597046756763,-26.62082029881793,1,BICEPS_CURLS
14.1,-80.71854245848655,-21.91359333550205,-8.770629396275167,-5.12512131992614,-24.662762825470626,1,BICEPS_CURLS
14.2,-88.02632340969134,-22.96723420196621,-10.139670358253746,-6.890343192481822,-22.543428899524773,1,BICEPS_CURLS
14.3,-91.69848968238453,-23.18759592523317,-11.677099249674372,-7.8604850801922455,-21.18787429101818,1,BICEPS_CURLS
14.4,-92.04983471987131,-23.94030017315846,-13.311436391511615,-8.789818056133335,-21.429269162307744,1,BICEPS_CURLS
14.5,-91.02055387827613,-24.756094056055474,-14.323791362963277,-9.384224047286889,-22.16275994282771,1,BICEPS_CURLS
14.6,-90.34151787529976,-24.14571228692042,-13.79037812479313,-9.106004721525666,-22.85667094280002,1,BICEPS_CURLS
14.7,-87.84301600378795,-21.39411606934815,-10.896864384525367,-7.238835317004654,-23.59613437053716,1,BICEPS_CURLS
14.8,-80.81976282680098,-18.9298838779829,-7.821107965278046,-4.883197513367063,-24.75933662268156,1,BICEPS_CURLS
14.9,-70.72535493773793,-18.64136023707043,-5.846450261314361,-4.2007961322206935,-26.19149705209725,1,BICEPS_CURLS
15.0,-61.61457859233137,-18.21165465144983,-3.490494739563765,-3.6539317066263917,-26.413457745560784,1,BICEPS_CURLS
15.1,-54.76588188699793,-19.674195982306912,0.197941037989314,-1.9640793478945762,-25.704584161200863,1,BICEPS_CURLS
15.2,-46.85486705807652,-21.639339959616528,3.0386141134032036,-0.7829416948191849,-25.268715027151522,1,BICEPS_CURLS
15.3,-38.24228084766047,-23.499001567647788,6.015713543340248,0.36765384794626665,-25.349022522842734,1,BICEPS_CURLS
15.4,-30.153621907319582,-25.128036742245314,7.5678608438555,0.9216428494022056,-24.707505770927312,1,BICEPS_CURLS
15.5,-22.360629326420035,-27.02986812199914,8.257692922545745,0.7179904428858234,-23.910269673561196,1,BICEPS_CURLS
15.6,-15.98470029464463,-28.81509859538171,9.771864947324202,0.29434276603886794,-23.180436624584,1,BICEPS_CURLS
15.7,-11.162699681660147,-29.99308294758131,11.529366683200642,0.3352488018279792,-22.793732746923947,1,BICEPS_CURLS
15.8,-7.508320048885337,-30.539430708353624,12.790196962445282,0.47764939847149335,-22.43098806344191,1,BICEPS_CURLS
15.9,-4.761508121346657,-30.58583065270352,13.40390343665794,0.5049348552788214,-22.127983338390855,1,BICEPS_CURLS
16.0,-2.4550723336015365,-30.78126083406393,13.719863915505583,0.5890406133310735,-21.817329098874005,1,BICEPS_CURLS
16.1,-1.274858699187611,-31.044582507406112,13.835988110351632,0.6528383213279196,-21.555009433740054,1,BICEPS_CURLS
16.2,-1.5902735463540243,-31.04065588145606,13.541925214376441,0.6298255524385417,-21.476245064191772,1,BICEPS_CURLS
16.3,-4.310644578584976,-30.474975611638754,12.071184348705012,0.6025611765590398,-21.961685943166565,1,BICEPS_CURLS
16.4,-10.31124880612094,-29.693578006665906,9.908622767267607,0.21844418001932908,-23.789744431439452,1,BICEPS_CURLS
16.5,-19.278603184355482,-28.463620484429388,8.703112431733253,-0.5425230244920105,-25.209067692559223,1,BICEPS_CURLS
16.6,-30.331617985339157,-27.70711995198163,7.717184150936063,-1.4063426374921895,-26.320709091099353,1,BICEPS_CURLS
16.7,-40.94320837320461,-25.64041008632311,4.796529033100915,-2.549352264821801,-28.33341113127872,1,BICEPS_CURLS
16.8,-51.66647990336491,-22.52222278032716,0.8920040117312655,-2.7351550973821035,-29.78296940048548,1,BICEPS_CURLS
16.9,-63.02697152821994,-20.569564555001627,-1.5519859202909339,-2.213723354145855,-28.636322314824692,1,BICEPS_CURLS
17.0,-73.61571907504106,-20.906646844612172,-3.6000493988886983,-3.9064942287065896,-27.409716160007388,1,BICEPS_CURLS
17.1,-82.63382543930632,-23.84930321131368,-6.608515974029567,-6.960565219357917,-25.943212998698268,1,BICEPS_CURLS
17.2,-88.19428905993504,-25.822497056137646,-9.195581621914686,-9.541155018190118,-25.319183250968948,1,BICEPS_CURLS
17.3,-90.12918531295223,-27.732474817766157,-11.595836168190912,-11.292044640816234,-25.26632579723804,1,BICEPS_CURLS
17.4,-89.88172673782147,-28.417314624506748,-12.841320281940813,-12.048351286494093,-25.49608462905484,1,BICEPS_CURLS
17.5,-89.3914112080157,-28.026400601481594,-12.228021056474622,-11.743646792286338,-25.677995890542896,1,BICEPS_CURLS
17.6,-88.91039386488859,-24.992084903877334,-9.455636531276832,-9.325500930953618,-25.791931481767655,1,BICEPS_CURLS
17.7,-83.04816723661347,-21.694439453418084,-6.0728765163095355,-6.364957975380789,-26.421238462992434,1,BICEPS_CURLS
17.8,-72.45662429096897,-19.911668071831162,-2.9607155454869,-4.550241915155762,-27.209650755403167,1,BICEPS_CURLS
17.9,-59.91312926987105,-20.704256440149557,0.7525002809636865,-3.683612308377398,-26.96783341730405,1,BICEPS_CURLS
18.0,-49.08755613706938,-23.731398052236578,4.1814608115237695,-2.9148845907364342,-26.046365958417244,1,BICEPS_CURLS
18.1,-38.70920542123181,-26.508813714089857,5.814994562097063,-1.6968582564551395,-24.635145295975473,1,BICEPS_CURLS
18.2,-28.139032594922224,-29.243908807667882,7.381702394667904,-0.5511784132628695,-23.686689822799185,1,BICEPS_CURLS
18.3,-20.10032710396673,-30.439874457113735,9.02852204496851,0.2546770397287583,-23.143145729929344,1,BICEPS_CURLS
18.4,-14.358642720293224,-31.188891834939437,10.064788981749425,0.6225162945572297,-22.700904229479793,1,BICEPS_CURLS
18.5,-9.12961476658206,-31.76904160695371,11.134631922780764,0.477623010378091,-22.149506481826055,1,BICEPS_CURLS
18.6,-5.229924453700763,-32.04458588232855,12.371911842775473,0.1561360188251729,-22.029183338593715,1,BICEPS_CURLS
18.7,-2.0482295959750756,-31.796976404894536,13.403463405907011,0.06399203298184737,-22.27999290068262,1,BICEPS_CURLS
18.8,0.04936111700681999,-31.893118079124797,14.01387223698847,0.15707271886015509,-22.140123478653116,1,BICEPS_CURLS
18.9,0.7209595855927222,-31.940449458440902,13.922021283531253,0.4810672462810592,-22.04485914928432,1,BICEPS_CURLS
19.0,-0.5241113061163084,-31.994173332769197,13.193499222791852,0.6735334958736061,-22.364886231097934,1,BICEPS_CURLS
19.1,-4.162304186899904,-32.12121165752472,11.632461652048542,0.9476621944727913,-23.693105679317153,1,BICEPS_CURLS
19.2,-11.03271728323196,-31.546809068197376,9.762927172921325,1.4143984656301358,-25.30759161579073,1,BICEPS_CURLS
19.3,-20.579868323831114,-30.0332682374213,8.284959172048346,2.144091772441634,-26.644673503337135,1,BICEPS_CURLS
19.4,-30.831667790533988,-29.201169892000294,6.67875299390827,1.421138764866118,-27.009310378021436,1,BICEPS_CURLS
19.5,-42.05430904351496,-28.22675429771087,4.619086550319053,-0.4692715601115085,-27.141992315042085,1,BICEPS_CURLS
19.6,-54.070062516995684,-26.171801747803944,0.9548012801561521,-0.9730549594030866,-27.102623452236962,1,BICEPS_CURLS
19.7,-65.08363290813281,-22.629610735601684,-2.951510231323624,-1.053531534735551,-27.48683892801673,1,BICEPS_CURLS
19.8,-74.27287111576047,-22.44722624309067,-6.784200622618162,-3.6278109832901815,-27.215274530164226,1,BICEPS_CURLS
19.9,-83.05505328185855,-25.173151783385705,-10.877905175529284,-7.668065608082479,-25.83743761823277,1,BICEPS_CURLS
20.0,-89.60573653726395,-26.64463679958756,-14.042023475268273,-10.325641561794244,-24.384217651251376,1,BICEPS_CURLS
20.1,-91.5956632468422,-27.090560411167946,-15.403963200324421,-11.318351688304215,-23.921495444168475,1,BICEPS_CURLS
20.2,-90.69712573545968,-27.09211613806346,-15.712417411598201,-11.381774704503623,-24.053802826617893,1,BICEPS_CURLS
20.3,-90.05200444724146,-26.111316863816384,-14.17288441982617,-10.205389384038835,-23.909760472390573,1,BICEPS_CURLS
20.4,-87.04164057493996,-23.48889503656387,-11.121357896821383,-7.577901104518243,-24.063966959988583,1,BICEPS_CURLS
20.5,-79.21565936380742,-21.29814413228336,-8.09633923243274,-4.9618825475709,-24.897288871977235,1,BICEPS_CURLS
20.6,-70.20208108717092,-21.01561673916355,-5.262044217180682,-3.8727034136689573,-25.34852175239372,1,BICEPS_CURLS
20.7,-61.452660763908455,-22.123699188941476,-1.8149832488107256,-3.819622031486057,-24.797256211106202,1,BICEPS_CURLS
20.8,-52.69437223497379,-23.654700671217487,1.8347113745340178,-3.430286442659487,-24.04271545922136,1,BICEPS_CURLS
20.9,-44.02140210751379,-24.755804224570078,5.482854775242478,-2.370165606642451,-23.84203168977271,1,BICEPS_CURLS
21.0,-35.39536726391542,-26.666247957817916,8.085134508999134,-1.452446559826042,-23.47381352567873,1,BICEPS_CURLS
21.1,-27.076779575784407,-28.863411295628946,9.999611409805429,-0.8105517950635442,-22.792401995509227,1,BICEPS_CURLS
21.2,-19.7909260088513,-29.563070452543947,11.497537134659272,-0.5275390234481878,-22.308718650054168,1,BICEPS_CURLS
21.3,-14.042014472884928,-29.679844526498055,12.693297950581483,-0.6025089261461413,-21.904513401640187,1,BICEPS_CURLS
21.4,-9.425636731607591,-28.99333721541036,13.657045224738116,-0.7854130372755217,-21.70902183397956,1,BICEPS_CURLS
21.5,-5.898667708166714,-28.586370230105626,14.272529263257788,-0.9297410700272575,-21.519417580548136,1,BICEPS_CURLS
21.6,-2.956712977931629,-28.44117390441391,15.069285836119489,-1.1961730476758268,-21.255514013053112,1,BICEPS_CURLS
21.7,-1.117212696103677,-28.533013523999106,15.408206386699193,-1.2365339516307257,-21.484994915071777,1,BICEPS_CURLS
21.8,-0.6875771190211561,-28.684346879982968,15.518223273262318,-1.3629063528615173,-21.679453987769275,1,BICEPS_CURLS
21.9,-2.1208709774109153,-29.032585667170007,14.548327143467075,-1.2159001149206325,-22.012307027640826,1,BICEPS_CURLS
22.0,-5.48305675748563,-28.96524848984029,12.711479487070562,-0.7718062413762568,-22.575608133678124,1,BICEPS_CURLS
22.1,-11.185100663577973,-27.594522787606337,10.332644286602221,-0.4723856858664335,-24.181486664711215,1,BICEPS_CURLS
22.2,-19.682504395130984,-26.62261222311653,8.626678077389462,-0.5089326968379397,-25.683637438139222,1,BICEPS_CURLS
22.3,-30.352794972974213,-25.5884266869989,7.3870295107645525,-1.2549715023548642,-26.567183403104487,1,BICEPS_CURLS
22.4,-41.91417175802194,-24.105075183079297,5.562777237437636,-2.352221453720711,-27.2366744643005,1,BICEPS_CURLS
22.5,-53.9065805875217,-21.505242849305795,2.3530489461112216,-2.106658533236857,-27.47696634989944,1,BICEPS_CURLS
